Id,SalePrice
1679,130487.96185727784
822,338379.6572103974
6,183465.89821893902
1781,398556.60829202534
2397,284177.3251599647
2340,288741.12077786453
1618,168700.1090135345
2843,123038.86807166558
1061,370221.3066858411
2786,120219.62737770284
1935,134947.7282674796
1341,119431.93422744803
521,277646.5221315642
2136,133141.06780744233
996,179656.04464828022
227,135899.17141630093
135,153241.50681735584
1167,163298.90824889162
294,178059.33091868449
1776,195655.98857381172
540,180485.1493640538
1717,183701.02906111415
2303,124286.59891874007
116,185101.03206786382
127,134070.05552549486
1371,142629.7503504465
1014,156646.19330080456
1507,91478.94339025971
702,150928.89258427487
750,151076.3560728764
261,149129.125782115
1559,85999.97132616039
577,220428.19921512823
2812,207373.12198282202
2080,149433.218640984
1368,117278.27872575438
2376,120650.1058546978
659,113309.70020669067
1235,119167.41203126301
332,98384.35511188701
1917,146656.72265577113
2094,252141.99716117818
1460,261142.10852973114
1471,195525.79063307875
1509,126399.59545534034
1922,130217.20625539354
433,495095.3484113837
460,286465.70586155704
1116,255712.40211845678
1137,167078.3507563567
53,191275.8782852708
2354,240181.3156836496
1475,198876.28614559336
1761,671672.3850570268
842,135462.72099503904
2739,159262.69987556056
2509,177674.78610306504
1007,212816.8586225756
2610,182092.50178313366
1952,99466.64386378262
2719,189242.25998327936
2921,106910.35725150969
1966,132231.50541676235
292,113650.06080682571
1204,195582.85814448306
1829,238840.9762740725
2419,198102.26345562702
391,167085.0431003261
798,115768.21911281376
481,197479.2258413964
193,187808.96478791905
555,123207.95231812594
899,74130.38776231161
2357,183606.4503016955
328,125937.79306052017
1356,113933.95032189919
1154,114732.09401726475
1730,182717.69564891
2249,146708.48100434482
1119,258466.7246761406
2856,124188.14039138501
1394,143443.57254372953
2587,126138.64623707805
61,324857.4713694124
2661,190398.65621601322
2711,124716.89092855855
1147,183982.77676481588
757,139876.64380570623
2623,87079.37588721888
2378,162576.8137123684
1413,139696.40760292308
1722,221930.45858850383
1112,218456.20106119066
1623,182833.0876712909
1201,183926.9890562309
1513,126646.59013068683
957,224742.9607591918
1171,267984.0409545827
1145,202335.70955291932
2726,199858.12261966115
703,152719.35446052853
760,93930.68049960492
1964,142215.0781440181
2512,181037.65088646938
159,144591.50288669087
1281,168357.12963053933
468,180391.19409563404
290,124165.16611897862
665,110978.82838869785
1463,253920.68208645404
1792,235602.0620438872
923,126919.12015755879
500,259474.37553919776
1408,125762.08402264817
331,91946.34997121373
170,122349.91212504564
2192,97757.90724060412
2571,279101.87097574415
2314,167304.12624400805
2647,98615.72173012584
422,425518.250634492
2457,351705.5178581752
1838,214262.13681901398
2805,244579.08867387965
1645,160367.6798777589
1711,312489.25496702176
2825,260954.894188941
322,377446.22820655664
2103,263349.2010465845
342,115661.17560959027
600,108057.16675426847
488,187569.6492118798
1725,326188.9600986232
2246,240694.48766133582
2847,155686.62812049148
806,241830.6498114374
530,228129.5859320157
963,179031.59432381386
2678,94756.26700043805
171,94691.13506364635
2401,422194.76207483344
805,214250.89861742267
2259,226201.69999589972
1748,189870.45263245617
1361,136209.27717429187
1677,133208.63469753574
1406,143049.45144387346
2322,236797.50192353685
688,162045.56799463282
143,133167.98885075215
804,195317.0580524597
1214,159949.7854724038
2828,161516.82837758845
1999,181418.22775999605
2467,199808.19177352972
2665,145475.1919946696
1538,338129.33155383007
398,110471.12579287241
2822,128883.8769557044
2157,155987.7279210288
1856,157637.37784430594
1269,119787.82884554581
2570,118538.4510613068
2320,250420.66580719082
1517,115477.88694931849
2304,118251.88452806191
1312,113183.12399174499
2012,119556.71896000857
506,210831.70733792702
2865,166383.96721250666
2367,122970.94753962032
554,104824.8277956075
238,123053.88838148904
1954,112644.06494374097
2488,171442.23837836424
2291,108557.19166736882
1969,95026.57691189356
2725,145996.94016334513
1482,155230.73831535605
2763,200247.70613297354
503,225418.47544596012
1584,241939.76131150086
1531,129786.87343424567
2210,165163.80094790843
459,332155.8501909395
556,129130.55377073187
1347,134002.56287854954
1290,95228.97520092568
1388,106921.57318260396
1571,168002.51018088553
2754,200866.0684672099
765,130646.47401855227
2494,118953.26661935971
2870,171659.17659534962
7,219532.8177511283
1114,237517.1770593009
2418,284846.15709862066
291,111082.59777775624
18,354011.62746902107
39,362406.4256658724
1001,255911.71856545363
2442,234558.90666095028
616,123110.11346905348
2680,69954.96499573583
1414,105138.99958601613
289,126394.89432490236
40,256587.18039965947
860,129947.01245702665
409,147997.5248847889
673,139099.10881925566
2427,191027.40830967552
2036,204021.6603987842
2564,137569.8378046679
642,162689.57075240818
1008,185615.79050861663
1908,148287.14785234293
2519,191554.26338236372
1369,98426.39842407558
2855,137051.93170593042
712,93631.33665689883
1943,104845.62335725338
1958,126257.79470985263
107,173701.6899111456
2295,178767.48715488415
704,93088.4033047696
676,118937.15885017319
259,186567.92047031585
93,274540.89037180063
106,232239.1277108576
2315,180908.89907692774
1050,119184.00563388357
1095,198082.99403870705
2709,130329.64201734588
758,144074.2277180458
1496,163621.75202336922
2370,132869.49549500807
2458,261294.31907442905
2733,130445.40928496093
161,298932.142469759
726,169519.87257857
845,207548.61501278318
947,261657.39126371883
2232,117281.07489114447
2563,128441.78051650329
2299,130538.74448764753
211,120436.51198132146
605,172040.05346249425
1478,227768.5026310621
2247,241163.44352483415
2274,169674.4964657965
2869,181496.966168393
967,227036.5738971732
2656,113702.4228901101
667,227883.00474599373
1042,122878.92171681266
2023,150613.71221155734
2447,404033.02555357653
2055,123071.72738101333
2275,290123.7237042363
2204,152137.30576574718
1563,255648.27331094406
483,202631.93045105753
796,140477.9512143835
1526,134119.9298756138
2042,123456.12747793815
442,347781.1130720029
1693,345189.20090026344
1468,203472.3512056367
1430,169260.75734779998
2605,169760.7653631675
1529,168010.04067456815
335,125055.97121538561
1287,132679.68657503827
31,114267.46780110344
1785,287304.54746356915
82,161347.6331972727
2620,122901.5407874043
252,212621.49981673752
721,78804.14522998272
2165,186716.9031767687
2316,172612.46004094393
775,128949.52934331771
1558,86937.31822323555
17,246675.59992835572
1022,222533.6309013142
925,109215.444639664
438,285042.35627273767
1270,136749.9490678396
1272,118866.51462208906
215,126130.46642957944
266,213774.94082029627
2402,262816.55033333413
1250,117774.01520770868
1984,109093.858202746
1279,141413.35044540698
377,264189.1253742021
1252,143137.06156255378
2156,249033.63502915995
499,299828.6475756324
1374,117520.44976038985
2898,274091.44743895135
401,111095.73469544011
2721,180036.46423027923
2078,246230.9116716476
2589,123986.37273141292
1946,214485.18373431885
1334,124059.34989589374
2781,229251.9082267207
431,418318.369058798
576,201323.65297291015
1474,207506.45939862376
2254,138714.6755080203
2155,283847.1527353755
885,132335.20501738254
643,128028.66957788033
1944,133325.56062563587
480,202249.08799600604
2845,113705.24223715457
2387,307720.55621578655
2407,203767.7098750593
2527,155482.31313972778
2514,171674.23829528823
629,155162.80302349376
80,209289.77782986395
1876,132556.50045043317
1546,128869.9885075761
2518,160719.67130454292
2347,156742.42965698708
783,167631.53116219532
1322,64049.17249900617
194,92292.57415776858
1770,268552.518484564
2143,154386.69911124033
1229,194483.98271754765
511,267330.8359936546
46,205155.44664017714
1348,156246.93680355352
2465,198370.15120342822
387,231363.71901798734
873,195666.4380099439
1918,109245.96660138978
2764,231453.5392225977
2184,117568.54030190995
934,163794.89399237523
1920,132995.2554844133
2631,148637.85342167795
1768,658158.0096236652
2040,122551.58791915588
1749,219241.15990526453
834,199546.5448687588
1457,237100.07835756216
79,126191.46688052239
2302,116191.40089531592
1817,142519.47889020605
2755,238685.9108335656
359,177511.00940022717
2059,120010.34352712469
2092,246533.31582794015
2516,234392.98531174718
150,108550.25549919636
1656,149452.17375589008
83,103928.06720669894
2411,185096.79548994245
795,79355.66366752911
2312,234916.64028198316
2917,111844.44618170416
1624,191774.15399378462
2215,292016.01985373074
1211,140387.0148848673
1485,157386.5186810238
1024,168053.14722910034
570,182811.64225306222
2874,139068.20358037818
700,160157.98542068113
2756,212874.70950614044
2022,173181.48595346257
583,206192.2715501404
2392,364277.92257574014
2424,206289.82819727896
212,81879.68022325567
736,117448.74285568963
1610,164332.18809065665
890,122404.76494272213
467,181097.22526693673
578,226197.38558201306
1747,186046.97293973275
1149,171403.16631712715
2758,219114.49120543763
857,123433.28862477571
2219,270638.9274550128
733,103434.86292533191
2909,128260.6207861374
1798,265414.6744296333
235,118805.88252212029
2366,143044.54031501763
1027,132761.07237952904
1195,131649.5505059944
1303,66878.10464048698
148,160848.93342726372
608,138811.54458802033
2515,179367.5797792668
821,299909.00716805796
2500,258758.7373113369
745,114285.88588271552
741,119726.2700760927
1611,122608.63585227712
2532,123269.1851643796
1081,223194.84204011652
1692,420086.20445154246
2520,189266.98673972205
276,128553.66407386457
1992,136724.91169662375
663,54334.452035276285
418,136657.9071275406
1733,188968.6766231983
2359,145604.27366605983
253,198200.71785903565
1518,164483.80563836006
2035,131537.10504232618
2919,98384.35511188701
1540,220914.33509938951
2120,139593.46272339832
1674,183819.67163243302
256,141861.26162723778
2361,105117.14335480542
978,98630.48825868951
2280,160970.9306786354
2095,220336.35365180473
1709,315739.4824107489
2801,230070.39235208262
1246,113988.18251018922
2373,122792.11721610242
1055,276073.6736518584
2017,121601.71079358255
1099,257110.8840135223
1344,115380.3544911338
835,168490.2847342053
1117,224335.0297476992
2043,88567.49834498226
2085,129523.13096414553
410,165503.90504637928
2650,107822.77342911309
2867,155003.51600175042
1668,117026.89664076631
1161,184812.2842918837
2122,173365.90122120667
2539,124207.20989675124
1047,152620.2027389823
1445,122296.83334609076
541,136099.55649024315
569,213078.83552084127
1276,131611.6396254907
918,133453.91587648095
326,156759.91993659694
1936,130131.9192362291
895,102931.23724447109
257,134504.84088047448
1241,166593.23382417148
1545,120936.02528138683
1189,175912.22051388863
270,155230.73831535605
2066,197045.0362217498
693,119453.80487000449
1259,141116.15698326938
2916,141508.05546418022
2321,275451.18239708774
1977,98109.82680949084
1895,150749.36605384835
1240,153171.37447575523
85,146093.60021832693
1823,117406.97135773533
825,276002.06959010236
110,210911.74631103774
697,137720.27155192144
2297,106298.33066696025
1231,131165.56516332985
1355,134855.6132538691
968,350575.9891066046
584,215148.12675863577
1315,110361.61249627128
1606,135160.3730271862
206,96737.9308071409
1685,345549.2019903136
2016,123885.55279045952
869,213078.22589827495
2135,126945.14631927777
2346,164511.25912585174
2430,227275.95344441367
2198,96846.48528934688
2652,120008.626777669
27,118533.59013669567
241,181494.5429386379
906,116101.79118506545
1506,122468.05127744481
2098,357079.5563125666
1435,204130.64882104952
2213,132604.54713325782
1274,133304.07414865217
743,50702.206475537714
1737,203398.82092621052
2797,271598.95665652497
2185,91060.36143803442
58,181699.7665995827
830,197312.62334153635
808,119837.4186492072
680,149143.34852200595
1153,114797.54407518098
1291,140893.73902249234
1818,139424.76009077308
2161,196260.9204180065
1883,126381.03303510683
350,340453.87583735905
2473,149578.50754946997
295,174570.22893907732
293,189978.04140018576
859,115361.42997500947
288,81947.95631676068
1578,162820.106652535
102,168276.38838893318
2831,183696.12377991425
1030,161799.883364113
2551,126619.2968823942
1286,144976.1841599267
958,323830.22582802473
776,124090.82493735553
72,206756.81063985697
2263,257120.2017841265
1866,142919.3634814271
2876,80041.38951963864
2146,258273.54633065284
103,179368.43507257613
1500,159997.53761978474
492,180300.21082443776
167,138150.02940645858
2597,125082.33104271066
2685,105028.2614030417
1035,144465.93673272134
1220,84786.25147533773
2602,137584.00779105804
2159,217347.5508531997
695,160077.05444023103
1109,225038.50384286954
640,153621.8022522929
1652,147501.53998167414
2090,182631.11234251526
1188,185426.83258510582
2345,239227.14151884493
1059,420663.5013695108
2751,242563.0770925405
128,188922.54732362923
1523,149116.75310171413
2925,146100.56667013472
2145,296346.55992704135
1121,223907.33890436392
566,308964.42118927086
565,202516.59610055856
1331,121433.4411668419
2928,118760.7968357946
156,136562.02001105208
797,150483.34678621564
327,112522.20268063301
2859,132098.27875593287
1453,111654.85326791038
1762,316819.30794067384
1868,208421.15469192062
1760,179506.53287609233
1113,255989.82854212823
1812,190977.31594700058
117,164328.27015268378
1142,204099.69797675379
2342,347730.7028986619
927,111248.9367520371
2478,187168.492401806
655,91579.32571274636
2064,121885.3519532222
369,229668.12300756777
2239,113914.17666743448
2732,200509.12507987814
1653,172646.20963422948
959,222779.52274869446
2395,346624.51754399575
1412,107518.31961962867
271,246702.89022719895
1484,155230.73831535605
1497,148279.2286757255
552,135384.19787317753
2,115267.29365276778
1855,265232.49119053804
4,254448.64954241642
2292,150867.7317511132
134,130457.47687946046
646,106018.90636396139
42,329068.80473179807
532,215872.60770142017
713,103597.75228414261
2561,128020.1230273796
2360,130094.69352092824
1333,136044.53468300874
1407,180578.63692793818
2892,248130.8867218705
574,227811.0811366537
1227,183325.9782289121
2591,209992.32869094738
1476,200994.64690635694
1125,262311.24239254306
1446,123413.1609741391
408,122852.32326691801
1101,275217.7493169055
2251,185247.07673706545
373,185315.98904956869
2554,114386.63842654126
2382,259124.7113290165
1985,87348.35917887006
519,220331.1004863914
1093,187400.5047046884
864,254119.8137021653
2889,143456.43217451713
2308,172444.4688335607
986,163017.89475985983
1302,141098.93194124216
585,147332.83441781145
2708,148498.15154060058
147,130353.13532864854
1441,210415.11110807353
383,165793.78919105645
285,150060.00861868885
181,109455.9969755516
358,165071.68184904224
780,158260.54106534418
258,196282.25884382962
1865,202430.2832094041
692,138979.10761273885
2902,311791.49273364345
508,269066.51357450173
2638,133301.6587257718
36,157309.6885538308
611,165467.44875593437
2281,115815.7030744651
1678,149988.90060882867
1696,442388.80342828186
1557,88884.46838836043
2180,156369.6190947258
1726,221057.22255134681
951,129499.54024203116
267,229277.7082138856
2706,132276.15440295258
2221,208267.1680302914
1357,154655.9312617237
2901,306384.9682940885
347,190045.63250892438
2164,191910.82156228655
1586,294750.96981797926
360,165407.33709401294
1769,202619.36992396368
2617,136950.02134677375
1879,148678.25826181742
991,203424.2333999117
1535,111900.88523705644
1191,156112.14211586546
1579,216825.2151521413
1882,141198.00465356992
1510,120419.62915514145
2196,146060.86234409807
1845,167205.23222192161
2336,401802.44666900934
942,109327.26119034478
861,128242.27426943631
2555,106249.88494375919
1392,130950.46316619702
2099,265306.8675688137
1543,138255.2060303909
948,256350.17504093947
1239,160781.45268775887
22,181089.28088365874
2796,228059.5419399634
2747,167622.25919724672
92,280785.4106318496
210,148302.4217445015
1858,211682.1122796459
2228,175453.48468823914
447,217229.4340570404
827,224125.8914739071
1649,214667.51435746517
682,130063.3081115284
2698,113493.01095942428
494,177682.24179021837
214,107379.47109272395
2441,256819.2614666196
2679,104862.42278413154
1336,121057.64799168835
465,195532.13064530594
1524,110701.77429004137
2543,118913.34149935338
631,125691.34164573402
2452,294840.9344022756
228,155677.2745181487
126,151204.0628081032
1092,204055.32382332868
1122,219618.6732871275
932,171995.43216105073
1980,93060.35430929343
2171,114193.38953803708
551,161919.51347253035
2768,167487.07467982432
2056,120027.97024195222
1159,339545.9786219335
2645,116772.04426610383
1174,177671.22781721255
2266,209663.95200862983
2462,421761.7476224955
1219,144750.85728360992
2922,181016.41606410846
118,142832.4314709885
474,189618.92572421485
2576,150994.97413325676
872,273607.77305927896
1077,220950.9965180778
1536,132133.68352437904
1150,120498.78067987783
2341,277872.4750803682
1931,149370.24221974946
2785,120580.39908955756
2538,126167.27974105153
597,204180.10204628698
464,199137.24411415623
233,195410.960124112
2169,118358.95529435098
2123,171533.49569070697
1867,161275.48285294618
137,245531.42681485493
515,219896.9920382411
933,135419.70844838218
2784,163283.80275203468
972,177500.3445961047
599,155207.94189589453
2614,126483.28071499523
2582,130802.68384779924
1409,148540.78494021433
175,100368.92952817206
352,215762.28842113717
976,110700.71856068628
2134,204970.24832992695
984,110319.94174734998
2396,355507.6991951825
1673,148376.69224639717
404,135032.30815397613
607,163883.4873025727
814,152020.2636312772
868,204600.74335078296
2271,195216.68493556802
1633,224160.09298022307
337,184689.3022200731
2765,152245.43580731444
1746,230707.56850084956
368,318812.439899725
2806,205673.40189568757
1662,171678.98627898804
1234,201806.91301196234
1373,125965.29979729232
1672,110946.97582550273
1939,112848.03604307183
